"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-03 13:45:00,46.227234458469,50.93,49.07
2020-09-03 14:00:00,46.2302694352313,50.93,49.07
2020-09-03 14:15:00,46.2333044119935,50.93,49.07
2020-09-03 14:30:00,46.2363393887558,50.93,49.07
2020-09-03 14:45:00,46.239374365518,50.93,49.07
2020-09-03 15:00:00,46.2424093422803,50.93,49.07
2020-09-03 15:15:00,46.2454443190426,50.93,49.07
2020-09-03 15:30:00,46.2484792958048,50.93,49.07
2020-09-03 15:45:00,46.2515142725671,50.93,49.07
2020-09-03 16:00:00,46.2545492493293,50.93,49.07
2020-09-03 16:15:00,46.2575842260916,50.93,49.07
2020-09-03 16:30:00,46.2606192028538,50.93,49.07
2020-09-03 16:45:00,46.2636541796161,50.93,49.07
2020-09-03 17:00:00,46.2666891563783,50.93,49.07
2020-09-03 17:15:00,46.2697241331406,50.93,49.07
2020-09-03 17:30:00,46.2727591099028,50.93,49.07
2020-09-03 17:45:00,46.2757940866651,50.93,49.07
2020-09-03 18:00:00,46.2788290634274,50.93,49.07
2020-09-03 18:15:00,46.2818640401896,50.93,49.07
2020-09-03 18:30:00,46.2848990169519,50.93,49.07
2020-09-03 18:45:00,46.2879339937141,50.93,49.07
2020-09-03 19:00:00,46.2909689704764,50.93,49.07
2020-09-03 19:15:00,46.2940039472386,50.93,49.07
2020-09-03 19:30:00,46.2970389240009,50.93,49.07
2020-09-03 19:45:00,46.3000739007631,50.93,49.07
2020-09-03 20:00:00,46.3031088775254,50.93,49.07
2020-09-03 20:15:00,46.3061438542876,50.93,49.07
2020-09-03 20:30:00,46.3091788310499,50.93,49.07
2020-09-03 20:45:00,46.3122138078121,50.93,49.07
2020-09-03 21:00:00,46.3152487845744,50.93,49.07
2020-09-03 21:15:00,46.3182837613367,50.93,49.07
2020-09-03 21:30:00,46.3213187380989,50.93,49.07
2020-09-03 21:45:00,46.3243537148612,50.93,49.07
2020-09-03 22:00:00,46.3273886916234,50.93,49.07
2020-09-03 22:15:00,46.3304236683857,50.93,49.07
2020-09-03 22:30:00,46.3334586451479,50.93,49.07
2020-09-03 22:45:00,46.3364936219102,50.93,49.07
2020-09-03 23:00:00,46.3395285986724,50.93,49.07
2020-09-03 23:15:00,46.3425635754347,50.93,49.07
2020-09-03 23:30:00,46.3455985521969,50.93,49.07
2020-09-03 23:45:00,46.3486335289592,50.93,49.07
2020-09-04 00:00:00,46.3516685057215,50.93,49.07
2020-09-04 00:15:00,46.3547034824837,50.93,49.07
2020-09-04 00:30:00,46.357738459246,50.93,49.07
2020-09-04 00:45:00,46.3607734360082,50.93,49.07
2020-09-04 01:00:00,46.3638084127705,50.93,49.07
2020-09-04 01:15:00,46.3668433895327,50.93,49.07
