"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-04 16:45:00,135.655374663104,50.93,49.07
2020-09-04 17:00:00,135.689849160899,50.93,49.07
2020-09-04 17:15:00,135.724323658695,50.93,49.07
2020-09-04 17:30:00,135.758798156491,50.93,49.07
2020-09-04 17:45:00,135.793272654286,50.93,49.07
2020-09-04 18:00:00,135.827747152082,50.93,49.07
2020-09-04 18:15:00,135.862221649878,50.93,49.07
2020-09-04 18:30:00,135.896696147673,50.93,49.07
2020-09-04 18:45:00,135.931170645469,50.93,49.07
2020-09-04 19:00:00,135.965645143265,50.93,49.07
2020-09-04 19:15:00,136.00011964106,50.93,49.07
2020-09-04 19:30:00,136.034594138856,50.93,49.07
2020-09-04 19:45:00,136.069068636652,50.93,49.07
2020-09-04 20:00:00,136.103543134447,50.93,49.07
2020-09-04 20:15:00,136.138017632243,50.93,49.07
2020-09-04 20:30:00,136.172492130039,50.93,49.07
2020-09-04 20:45:00,136.206966627834,50.93,49.07
2020-09-04 21:00:00,136.24144112563,50.93,49.07
2020-09-04 21:15:00,136.275915623426,50.93,49.07
2020-09-04 21:30:00,136.310390121221,50.93,49.07
2020-09-04 21:45:00,136.344864619017,50.93,49.07
2020-09-04 22:00:00,136.379339116813,50.93,49.07
2020-09-04 22:15:00,136.413813614608,50.93,49.07
2020-09-04 22:30:00,136.448288112404,50.93,49.07
2020-09-04 22:45:00,136.4827626102,50.93,49.07
2020-09-04 23:00:00,136.517237107995,50.93,49.07
2020-09-04 23:15:00,136.551711605791,50.93,49.07
2020-09-04 23:30:00,136.586186103587,50.93,49.07
2020-09-04 23:45:00,136.620660601382,50.93,49.07
2020-09-05 00:00:00,136.655135099178,50.93,49.07
2020-09-05 00:15:00,136.689609596974,50.93,49.07
2020-09-05 00:30:00,136.724084094769,50.93,49.07
2020-09-05 00:45:00,136.758558592565,50.93,49.07
2020-09-05 01:00:00,136.793033090361,50.93,49.07
2020-09-05 01:15:00,136.827507588156,50.93,49.07
2020-09-05 01:30:00,136.861982085952,50.93,49.07
