datetime,prediction
2021-12-12 23:45:00,14.050087
2021-12-13 00:00:00,13.469688
2021-12-13 00:15:00,12.978806
2021-12-13 00:30:00,12.556465
2021-12-13 00:45:00,11.961975
2021-12-13 01:00:00,11.413452
2021-12-13 01:15:00,10.980583
2021-12-13 01:30:00,10.760147
2021-12-13 01:45:00,10.593826
2021-12-13 02:00:00,10.437836
2021-12-13 02:15:00,10.281906
2021-12-13 02:30:00,10.150528
2021-12-13 02:45:00,10.04615
2021-12-13 03:00:00,9.962822
2021-12-13 03:15:00,9.912186
2021-12-13 03:30:00,9.895439
2021-12-13 03:45:00,9.884605
2021-12-13 04:00:00,9.868118
2021-12-13 04:15:00,9.874443
2021-12-13 04:30:00,9.886299
2021-12-13 04:45:00,9.888359
2021-12-13 05:00:00,9.915413
2021-12-13 05:15:00,9.964752
2021-12-13 05:30:00,10.029793
2021-12-13 05:45:00,10.1944275
2021-12-13 06:00:00,10.386284
2021-12-13 06:15:00,10.461807
2021-12-13 06:30:00,10.571846
2021-12-13 06:45:00,10.780502
2021-12-13 07:00:00,10.913849
2021-12-13 07:15:00,11.077461
2021-12-13 07:30:00,11.394051
2021-12-13 07:45:00,12.01049
2021-12-13 08:00:00,12.906181
2021-12-13 08:15:00,14.030762
2021-12-13 08:30:00,15.510918
2021-12-13 08:45:00,17.066154
2021-12-13 09:00:00,19.871681
2021-12-13 09:15:00,23.764503
2021-12-13 09:30:00,28.699783
2021-12-13 09:45:00,33.71055
2021-12-13 10:00:00,38.6131
2021-12-13 10:15:00,43.11843
2021-12-13 10:30:00,48.30134
2021-12-13 10:45:00,55.071133
2021-12-13 11:00:00,63.428715
2021-12-13 11:15:00,72.58061
2021-12-13 11:30:00,101.50772
2021-12-13 11:45:00,118.90217
2021-12-13 12:00:00,130.43079
2021-12-13 12:15:00,138.948
2021-12-13 12:30:00,150.42828
2021-12-13 12:45:00,149.74448
2021-12-13 13:00:00,159.21288
2021-12-13 13:15:00,161.30244
2021-12-13 13:30:00,171.79643
2021-12-13 13:45:00,170.40675
2021-12-13 14:00:00,178.92157
2021-12-13 14:15:00,179.25
2021-12-13 14:30:00,181.20416
2021-12-13 14:45:00,185.5697
2021-12-13 15:00:00,195.86664
2021-12-13 15:15:00,195.952
2021-12-13 15:30:00,191.34889
2021-12-13 15:45:00,190.90161
2021-12-13 16:00:00,218.0505
2021-12-13 16:15:00,220.82922
2021-12-13 16:30:00,223.67194
2021-12-13 16:45:00,233.32993
2021-12-13 17:00:00,230.10233
2021-12-13 17:15:00,231.07712
2021-12-13 17:30:00,221.05203
2021-12-13 17:45:00,203.95096
2021-12-13 18:00:00,189.55261
2021-12-13 18:15:00,146.69011
2021-12-13 18:30:00,118.11413
2021-12-13 18:45:00,105.71821
2021-12-13 19:00:00,105.83963
2021-12-13 19:15:00,98.17761
2021-12-13 19:30:00,92.420555
2021-12-13 19:45:00,86.992966
2021-12-13 20:00:00,83.768326
2021-12-13 20:15:00,75.728584
2021-12-13 20:30:00,65.78726
2021-12-13 20:45:00,47.40418
2021-12-13 21:00:00,26.509712
2021-12-13 21:15:00,21.528732
2021-12-13 21:30:00,16.207077
2021-12-13 21:45:00,14.533958
2021-12-13 22:00:00,13.677483
2021-12-13 22:15:00,13.117378
2021-12-13 22:30:00,12.821999
2021-12-13 22:45:00,12.631569
2021-12-13 23:00:00,12.61647
2021-12-13 23:15:00,12.639183
2021-12-13 23:30:00,12.630646
2021-12-13 23:45:00,12.601067
2021-12-14 00:00:00,12.553856
2021-12-14 00:15:00,12.46209
2021-12-14 00:30:00,12.336304
2021-12-14 00:45:00,12.03669
2021-12-14 01:00:00,11.761475
2021-12-14 01:15:00,11.447166
2021-12-14 01:30:00,11.052086
2021-12-14 01:45:00,10.660751
2021-12-14 02:00:00,10.189674
2021-12-14 02:15:00,9.65136
2021-12-14 02:30:00,9.031593
2021-12-14 02:45:00,8.47747
2021-12-14 03:00:00,7.931793
2021-12-14 03:15:00,7.452339
2021-12-14 03:30:00,6.990013
2021-12-14 03:45:00,6.659607
2021-12-14 04:00:00,6.3514557
2021-12-14 04:15:00,6.1040497
2021-12-14 04:30:00,5.9215546
2021-12-14 04:45:00,5.8079834
2021-12-14 05:00:00,5.767029
2021-12-14 05:15:00,5.7739944
2021-12-14 05:30:00,6.110489
2021-12-14 05:45:00,6.2141876
2021-12-14 06:00:00,6.3790665
2021-12-14 06:15:00,6.631378
2021-12-14 06:30:00,6.98114
2021-12-14 06:45:00,7.676674
2021-12-14 07:00:00,8.659515
2021-12-14 07:15:00,9.793213
2021-12-14 07:30:00,11.350708
2021-12-14 07:45:00,12.7931595
2021-12-14 08:00:00,14.679375
2021-12-14 08:15:00,16.789536
